"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06107","Tulare","2020","2%","","6,072","Concentration: (>10)"
"06","California","06107","Tulare","2020","0%","","660","Concentration: (not-detected)"
"06","California","06109","Tuolumne","1999","57%","","15,604","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","1999","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","1999","43%","","11,910","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2000","99%","","27,763","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2000","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2000","1%","","391","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2001","14%","","3,191","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2001","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2001","86%","","19,142","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2002","11%","","5,082","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2002","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2002","89%","","41,980","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2003","7%","","3,130","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2003","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2003","93%","","41,613","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2004","16%","","7,624","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2004","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2004","84%","","39,514","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2005","19%","","9,273","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2005","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2005","81%","","38,506","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2006","12%","","5,532","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2006","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2006","88%","","42,169","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2007","17%","","8,242","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2007","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2007","83%","","40,642","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2008","14%","","6,510","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2008","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2008","86%","","40,560","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2009","14%","","6,837","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2009","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2009","86%","","40,720","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2010","15%","","7,093","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2010","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2010","85%","","40,075","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2011","18%","","3,346","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2011","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2011","82%","","14,872","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2012","42%","","7,801","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2012","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2012","58%","","10,616","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2013","47%","","21,450","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2013","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2013","53%","","23,828","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2014","34%","","16,762","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2014","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2014","66%","","33,073","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2015","55%","","9,868","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2015","1%","","252","Concentration: (>10)"
"06","California","06109","Tuolumne","2015","44%","","7,920","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2016","52%","","27,430","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2016","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2016","48%","","25,140","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2017","20%","","9,752","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2017","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2017","80%","","39,045","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2018","10%","","4,957","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2018","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2018","90%","","44,093","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2019","11%","","5,304","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2019","0%","","0","Concentration: (>10)"
"06","California","06109","Tuolumne","2019","89%","","41,409","Concentration: (not-detected)"
"06","California","06109","Tuolumne","2020","30%","","13,836","Concentration: (0-<=10)"
"06","California","06109","Tuolumne","2020","1%","","282","Concentration: (>10)"
"06","California","06109","Tuolumne","2020","70%","","32,743","Concentration: (not-detected)"
"06","California","06111","Ventura","1999","94%","","767,691","Concentration: (0-<=10)"
"06","California","06111","Ventura","1999","4%","","30,990","Concentration: (>10)"
"06","California","06111","Ventura","1999","2%","","15,692","Concentration: (not-detected)"
"06","California","06111","Ventura","2000","96%","","781,651","Concentration: (0-<=10)"
"06","California","06111","Ventura","2000","4%","","30,000","Concentration: (>10)"
"06","California","06111","Ventura","2000","0%","","3,500","Concentration: (not-detected)"
"06","California","06111","Ventura","2001","100%","","816,773","Concentration: (0-<=10)"
"06","California","06111","Ventura","2001","0%","","870","Concentration: (>10)"
"06","California","06111","Ventura","2001","0%","","690","Concentration: (not-detected)"
"06","California","06111","Ventura","2002","100%","","818,476","Concentration: (0-<=10)"
"06","California","06111","Ventura","2002","0%","","800","Concentration: (>10)"
"06","California","06111","Ventura","2002","0%","","960","Concentration: (not-detected)"
"06","California","06111","Ventura","2003","100%","","818,126","Concentration: (0-<=10)"
"06","California","06111","Ventura","2003","0%","","800","Concentration: (>10)"
"06","California","06111","Ventura","2003","0%","","1,470","Concentration: (not-detected)"
"06","California","06111","Ventura","2004","100%","","819,206","Concentration: (0-<=10)"
"06","California","06111","Ventura","2004","0%","","800","Concentration: (>10)"
"06","California","06111","Ventura","2004","0%","","1,020","Concentration: (not-detected)"
"06","California","06111","Ventura","2005","60%","","546,055","Concentration: (0-<=10)"
"06","California","06111","Ventura","2005","0%","","870","Concentration: (>10)"
"06","California","06111","Ventura","2005","40%","","361,957","Concentration: (not-detected)"
"06","California","06111","Ventura","2006","77%","","352,743","Concentration: (0-<=10)"
"06","California","06111","Ventura","2006","23%","","106,433","Concentration: (>10)"
"06","California","06111","Ventura","2006","0%","","1,070","Concentration: (not-detected)"
"06","California","06111","Ventura","2007","32%","","259,485","Concentration: (0-<=10)"
"06","California","06111","Ventura","2007","24%","","198,769","Concentration: (>10)"
"06","California","06111","Ventura","2007","44%","","362,207","Concentration: (not-detected)"
"06","California","06111","Ventura","2008","60%","","348,983","Concentration: (0-<=10)"
"06","California","06111","Ventura","2008","39%","","227,899","Concentration: (>10)"
"06","California","06111","Ventura","2008","0%","","270","Concentration: (not-detected)"
"06","California","06111","Ventura","2009","48%","","259,867","Concentration: (0-<=10)"
"06","California","06111","Ventura","2009","36%","","197,969","Concentration: (>10)"
"06","California","06111","Ventura","2009","16%","","89,096","Concentration: (not-detected)"
"06","California","06111","Ventura","2010","97%","","876,993","Concentration: (0-<=10)"
"06","California","06111","Ventura","2010","3%","","30,070","Concentration: (>10)"
"06","California","06111","Ventura","2010","0%","","780","Concentration: (not-detected)"
"06","California","06111","Ventura","2011","100%","","576,230","Concentration: (0-<=10)"
"06","California","06111","Ventura","2011","0%","","0","Concentration: (>10)"
"06","California","06111","Ventura","2011","0%","","960","Concentration: (not-detected)"
"06","California","06111","Ventura","2012","60%","","546,770","Concentration: (0-<=10)"
"06","California","06111","Ventura","2012","3%","","30,150","Concentration: (>10)"
"06","California","06111","Ventura","2012","36%","","331,006","Concentration: (not-detected)"
"06","California","06111","Ventura","2013","100%","","374,377","Concentration: (0-<=10)"
"06","California","06111","Ventura","2013","0%","","90","Concentration: (>10)"
"06","California","06111","Ventura","2013","0%","","160","Concentration: (not-detected)"
"06","California","06111","Ventura","2014","100%","","259,567","Concentration: (0-<=10)"
"06","California","06111","Ventura","2014","0%","","90","Concentration: (>10)"
"06","California","06111","Ventura","2014","0%","","0","Concentration: (not-detected)"
"06","California","06111","Ventura","2015","87%","","491,715","Concentration: (0-<=10)"
"06","California","06111","Ventura","2015","5%","","30,000","Concentration: (>10)"
"06","California","06111","Ventura","2015","7%","","41,011","Concentration: (not-detected)"
"06","California","06111","Ventura","2016","87%","","490,521","Concentration: (0-<=10)"
"06","California","06111","Ventura","2016","7%","","36,900","Concentration: (>10)"
"06","California","06111","Ventura","2016","7%","","38,863","Concentration: (not-detected)"
"06","California","06111","Ventura","2017","88%","","510,457","Concentration: (0-<=10)"
"06","California","06111","Ventura","2017","5%","","30,000","Concentration: (>10)"
"06","California","06111","Ventura","2017","7%","","38,703","Concentration: (not-detected)"
"06","California","06111","Ventura","2018","85%","","411,315","Concentration: (0-<=10)"
"06","California","06111","Ventura","2018","6%","","30,800","Concentration: (>10)"
"06","California","06111","Ventura","2018","8%","","39,050","Concentration: (not-detected)"
"06","California","06111","Ventura","2019","88%","","512,145","Concentration: (0-<=10)"
"06","California","06111","Ventura","2019","5%","","30,800","Concentration: (>10)"
"06","California","06111","Ventura","2019","7%","","39,050","Concentration: (not-detected)"
"06","California","06111","Ventura","2020","81%","","303,356","Concentration: (0-<=10)"
"06","California","06111","Ventura","2020","8%","","30,800","Concentration: (>10)"
"06","California","06111","Ventura","2020","10%","","39,050","Concentration: (not-detected)"
