"StateFIPS","State","CountyFIPS","County","Year","Value","Data Comment","Number of people","Concentration"
"06","California","06103","Tehama","2014","98%","","15,848","Concentration: (0-<=10)"
"06","California","06103","Tehama","2014","1%","","205","Concentration: (>10)"
"06","California","06103","Tehama","2014","0%","","70","Concentration: (not-detected)"
"06","California","06103","Tehama","2015","87%","","3,840","Concentration: (0-<=10)"
"06","California","06103","Tehama","2015","5%","","205","Concentration: (>10)"
"06","California","06103","Tehama","2015","8%","","375","Concentration: (not-detected)"
"06","California","06103","Tehama","2016","91%","","18,316","Concentration: (0-<=10)"
"06","California","06103","Tehama","2016","1%","","205","Concentration: (>10)"
"06","California","06103","Tehama","2016","8%","","1,584","Concentration: (not-detected)"
"06","California","06103","Tehama","2017","81%","","15,548","Concentration: (0-<=10)"
"06","California","06103","Tehama","2017","1%","","205","Concentration: (>10)"
"06","California","06103","Tehama","2017","18%","","3,381","Concentration: (not-detected)"
"06","California","06103","Tehama","2018","74%","","3,715","Concentration: (0-<=10)"
"06","California","06103","Tehama","2018","4%","","205","Concentration: (>10)"
"06","California","06103","Tehama","2018","22%","","1,133","Concentration: (not-detected)"
"06","California","06103","Tehama","2019","93%","","17,477","Concentration: (0-<=10)"
"06","California","06103","Tehama","2019","1%","","205","Concentration: (>10)"
"06","California","06103","Tehama","2019","6%","","1,043","Concentration: (not-detected)"
"06","California","06103","Tehama","2020","68%","","267","Concentration: (0-<=10)"
"06","California","06103","Tehama","2020","32%","","125","Concentration: (>10)"
"06","California","06103","Tehama","2020","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","1999","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","1999","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","1999","100%","","4,004","Concentration: (not-detected)"
"06","California","06105","Trinity","2000","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2000","25%","","150","Concentration: (>10)"
"06","California","06105","Trinity","2000","75%","","450","Concentration: (not-detected)"
"06","California","06105","Trinity","2001","57%","","85","Concentration: (0-<=10)"
"06","California","06105","Trinity","2001","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2001","43%","","65","Concentration: (not-detected)"
"06","California","06105","Trinity","2002","10%","","32","Concentration: (0-<=10)"
"06","California","06105","Trinity","2002","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2002","90%","","303","Concentration: (not-detected)"
"06","California","06105","Trinity","2003","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2003","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2003","100%","","530","Concentration: (not-detected)"
"06","California","06105","Trinity","2004","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2004","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2004","100%","","1,500","Concentration: (not-detected)"
"06","California","06105","Trinity","2005","11%","","450","Concentration: (0-<=10)"
"06","California","06105","Trinity","2005","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2005","89%","","3,760","Concentration: (not-detected)"
"06","California","06105","Trinity","2006","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2006","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2006","100%","","200","Concentration: (not-detected)"
"06","California","06105","Trinity","2007","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2007","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2007","100%","","200","Concentration: (not-detected)"
"06","California","06105","Trinity","2008","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2008","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2008","100%","","25","Concentration: (not-detected)"
"06","California","06105","Trinity","2009","1%","","28","Concentration: (0-<=10)"
"06","California","06105","Trinity","2009","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2009","99%","","4,089","Concentration: (not-detected)"
"06","California","06105","Trinity","2010","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2010","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2010","100%","","240","Concentration: (not-detected)"
"06","California","06105","Trinity","2011","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2011","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2011","100%","","782","Concentration: (not-detected)"
"06","California","06105","Trinity","2012","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2012","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2012","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","2013","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2013","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2013","100%","","40","Concentration: (not-detected)"
"06","California","06105","Trinity","2014","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2014","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2014","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","2015","100%","","250","Concentration: (0-<=10)"
"06","California","06105","Trinity","2015","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2015","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","2016","93%","","250","Concentration: (0-<=10)"
"06","California","06105","Trinity","2016","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2016","7%","","19","Concentration: (not-detected)"
"06","California","06105","Trinity","2017","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2017","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2017","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","2018","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2018","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2018","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","2019","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2019","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2019","0%","","0","Concentration: (not-detected)"
"06","California","06105","Trinity","2020","0%","","0","Concentration: (0-<=10)"
"06","California","06105","Trinity","2020","0%","","0","Concentration: (>10)"
"06","California","06105","Trinity","2020","0%","","0","Concentration: (not-detected)"
"06","California","06107","Tulare","1999","34%","","104,260","Concentration: (0-<=10)"
"06","California","06107","Tulare","1999","0%","","0","Concentration: (>10)"
"06","California","06107","Tulare","1999","66%","","202,911","Concentration: (not-detected)"
"06","California","06107","Tulare","2000","98%","","216,713","Concentration: (0-<=10)"
"06","California","06107","Tulare","2000","0%","","0","Concentration: (>10)"
"06","California","06107","Tulare","2000","2%","","5,049","Concentration: (not-detected)"
"06","California","06107","Tulare","2001","14%","","24,340","Concentration: (0-<=10)"
"06","California","06107","Tulare","2001","0%","","0","Concentration: (>10)"
"06","California","06107","Tulare","2001","86%","","144,826","Concentration: (not-detected)"
"06","California","06107","Tulare","2002","72%","","224,872","Concentration: (0-<=10)"
"06","California","06107","Tulare","2002","1%","","2,886","Concentration: (>10)"
"06","California","06107","Tulare","2002","27%","","83,536","Concentration: (not-detected)"
"06","California","06107","Tulare","2003","32%","","69,670","Concentration: (0-<=10)"
"06","California","06107","Tulare","2003","0%","","300","Concentration: (>10)"
"06","California","06107","Tulare","2003","68%","","145,689","Concentration: (not-detected)"
"06","California","06107","Tulare","2004","92%","","173,652","Concentration: (0-<=10)"
"06","California","06107","Tulare","2004","1%","","1,026","Concentration: (>10)"
"06","California","06107","Tulare","2004","8%","","14,941","Concentration: (not-detected)"
"06","California","06107","Tulare","2005","75%","","247,105","Concentration: (0-<=10)"
"06","California","06107","Tulare","2005","4%","","11,586","Concentration: (>10)"
"06","California","06107","Tulare","2005","22%","","71,544","Concentration: (not-detected)"
"06","California","06107","Tulare","2006","79%","","77,410","Concentration: (0-<=10)"
"06","California","06107","Tulare","2006","1%","","1,326","Concentration: (>10)"
"06","California","06107","Tulare","2006","19%","","18,791","Concentration: (not-detected)"
"06","California","06107","Tulare","2007","96%","","237,632","Concentration: (0-<=10)"
"06","California","06107","Tulare","2007","2%","","4,312","Concentration: (>10)"
"06","California","06107","Tulare","2007","2%","","4,340","Concentration: (not-detected)"
"06","California","06107","Tulare","2008","93%","","288,021","Concentration: (0-<=10)"
"06","California","06107","Tulare","2008","1%","","4,312","Concentration: (>10)"
"06","California","06107","Tulare","2008","5%","","16,958","Concentration: (not-detected)"
"06","California","06107","Tulare","2009","89%","","81,995","Concentration: (0-<=10)"
"06","California","06107","Tulare","2009","5%","","4,312","Concentration: (>10)"
"06","California","06107","Tulare","2009","6%","","5,652","Concentration: (not-detected)"
"06","California","06107","Tulare","2010","36%","","89,714","Concentration: (0-<=10)"
"06","California","06107","Tulare","2010","2%","","4,312","Concentration: (>10)"
"06","California","06107","Tulare","2010","63%","","157,549","Concentration: (not-detected)"
"06","California","06107","Tulare","2011","30%","","95,463","Concentration: (0-<=10)"
"06","California","06107","Tulare","2011","1%","","4,312","Concentration: (>10)"
"06","California","06107","Tulare","2011","68%","","215,782","Concentration: (not-detected)"
"06","California","06107","Tulare","2012","31%","","71,619","Concentration: (0-<=10)"
"06","California","06107","Tulare","2012","2%","","4,312","Concentration: (>10)"
"06","California","06107","Tulare","2012","67%","","152,711","Concentration: (not-detected)"
"06","California","06107","Tulare","2013","29%","","65,896","Concentration: (0-<=10)"
"06","California","06107","Tulare","2013","2%","","4,094","Concentration: (>10)"
"06","California","06107","Tulare","2013","69%","","156,545","Concentration: (not-detected)"
"06","California","06107","Tulare","2014","76%","","229,670","Concentration: (0-<=10)"
"06","California","06107","Tulare","2014","1%","","4,122","Concentration: (>10)"
"06","California","06107","Tulare","2014","23%","","69,739","Concentration: (not-detected)"
"06","California","06107","Tulare","2015","81%","","68,899","Concentration: (0-<=10)"
"06","California","06107","Tulare","2015","5%","","4,122","Concentration: (>10)"
"06","California","06107","Tulare","2015","14%","","12,125","Concentration: (not-detected)"
"06","California","06107","Tulare","2016","5%","","11,705","Concentration: (0-<=10)"
